"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","ONT","Term","Definition"
"GO:0006886","GO:0006886",117,0.27414948622081,2.45715401812155,2.46848732987442e-05,0.00070172144678372,0.00058502014491352,3161,"tags=79%, list=55%, signal=36%","YPL218W/YGL200C/YIL109C/YAR002C-A/YER019C-A/YHR035W/YKL135C/YPR181C/YPL010W/YPL125W/YOR016C/YDR238C/YGL238W/YDL137W/YAL014C/YGL002W/YLR347C/YOL062C/YJR058C/YGR218W/YPL232W/YPR029C/YHR012W/YBL050W/YML012W/YDL072C/YJL053W/YHR110W/YDL195W/YOR070C/YHR108W/YFL038C/YDR164C/YOR160W/YGL095C/YER087C-B/YGL241W/YBL037W/YGR100W/YHR098C/YDL192W/YDL145C/YDL234C/YNL287W/YJL143W/YJL044C/YBR264C/YMR040W/YJR005W/YLR148W/YKR014C/YDL077C/YBR288C/YGL137W/YBR164C/YJL154C/YHL002W/YCR032W/YOL112W/YDR086C/YNL293W/YGR082W/YJL024C/YNL121C/YKL065C/YNL049C/YDR189W/YOR132W/YER180C-A/YJR132W/YER166W/YDR080W/YER157W/YCR094W/YGR261C/YMR055C/YNL131W/YAL007C/YOR089C/YER110C/YLR396C/YGL206C/YDR395W/YLR039C/YPL051W/YOR094W/YDL018C/YKL164C/YPL045W/YAL026C/YGL212W/YOR106W","BP","intracellular protein transport","The directed movement of proteins in a cell, including the movement of proteins between specific compartments or structures within a cell, such as organelles of a eukaryotic cell."
"GO:0004842","GO:0004842",70,0.317474236333719,2.42754148312368,5.51236269392913e-05,0.00139139637653659,0.0011599971948477,2481,"tags=71%, list=43%, signal=41%","YER125W/YMR022W/YFL009W/YMR119W/YOL013C/YIL030C/YDL008W/YDR118W/YKL010C/YDL190C/YNL008C/YLR097C/YDR131C/YMR026C/YKR017C/YDR092W/YLR007W/YKL034W/YHR115C/YDR457W/YDL132W/YGR184C/YOL133W/YDR143C/YLR368W/YLR207W/YDR306C/YLR224W/YGR003W/YDR313C/YJR090C/YJL047C/YPL046C/YOR080W/YLR024C/YGL141W/YNL116W/YGR133W/YLR247C/YDR328C/YML068W/YGL058W/YBR114W/YDR054C/YML088W/YJL149W/YGL087C/YGL131C/YDR177W/YER100W","MF","ubiquitin-protein transferase activity","Catalysis of the transfer of ubiquitin from one protein to another via the reaction X-Ub + Y --> Y-Ub + X, where both X-Ub and Y-Ub are covalent linkages."
"GO:0008324","GO:0008324",12,0.625440495143626,2.41347185700537,0.000114987168504935,0.00271518088211654,0.00226362685707084,1399,"tags=83%, list=24%, signal=63%","YJL094C/YDR205W/YJR106W/YMR243C/YDL128W/YPL224C/YJL129C/YKR050W/YDL206W/YMR177W","MF","cation transmembrane transporter activity","Enables the transfer of cation from one side of a membrane to the other."
"GO:0006470","GO:0006470",55,0.333572866391249,2.35130374197684,0.000192116616102322,0.00422945452592179,0.0035260659496738,2208,"tags=67%, list=38%, signal=42%","YPL179W/YBR125C/YAL016W/YDL006W/YLR361C/YDR481C/YBL056W/YDL134C/YDL188C/YER133W/YNR032W/YNL053W/YNL128W/YOR137C/YCR079W/YBR276C/YCR008W/YDL236W/YOR090C/YDL047W/YOR043W/YMR036C/YGR203W/YDL230W/YLR019W/YHR004C/YDR067C/YAL009W/YPR073C/YOR014W/YNL032W/YER089C/YML016C/YML057W/YOR208W/YDR436W/YGL190C","BP","protein dephosphorylation","The process of removing one or more phosphoric residues from a protein."
"GO:0006807","GO:0006807",14,0.569781659388646,2.34655628454475,0.000321847851144771,0.00636736829832358,0.00530842935138495,2477,"tags=100%, list=43%, signal=57%","YDL171C/YHR074W/YDL215C/YJL126W/YLR351C/YJR109C/YOR303W/YJL172W/YIL165C/YIR030C/YJR062C/YPR035W/YIL164C/YJL130C","BP","nitrogen compound metabolic process","The chemical reactions and pathways involving organic or inorganic compounds that contain nitrogen."
"GO:0015867","GO:0015867",19,0.50061038932438,2.34552470428882,0.000238214753317438,0.00501793379649971,0.00418341547098174,2437,"tags=89%, list=42%, signal=52%","YGR096W/YPR128C/YKL165C/YJR077C/YEL006W/YIL006W/YBL030C/YMR166C/YIL134W/YHR002W/YDL119C/YBR291C/YPR021C/YFR045W/YKL120W/YKR052C/YPR011C","BP","ATP transport","The directed movement of ATP, adenosine triphosphate, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."
"GO:0005832","GO:0005832",8,0.714011516314779,2.32391214562158,0.00023033726840374,0.0049228286269062,0.00410412697217266,1647,"tags=100%, list=29%, signal=71%","YJR064W/YDL143W/YDR212W/YJL008C/YJL014W/YIL142W/YJL111W/YDR188W","CC","chaperonin-containing T-complex","A multisubunit ring-shaped complex that mediates protein folding in the cytosol without a cofactor."
"GO:0019287","GO:0019287",4,0.953269398430689,2.31379193076648,8.98521776950625e-06,0.000282889436872197,0.000235842897651217,272,"tags=100%, list=5%, signal=95%","YNR043W/YML075C/YMR220W/YMR208W","BP","isopentenyl diphosphate biosynthetic process, mevalonate pathway","The chemical reactions and pathways resulting in the formation of isopentenyl diphosphate, via the intermediate mevalonate. This pathway converts acetate, in the form of acetyl-CoA, to isopentenyl diphosphate (IPP), the fundamental unit in isoprenoid biosynthesis, through a series of mevalonate intermediates."
"GO:0008237","GO:0008237",35,0.387362528665177,2.31294379613943,0.000716845533577632,0.0121325070654064,0.0101147842553485,1346,"tags=57%, list=23%, signal=44%","YKL157W/YIL108W/YOR261C/YFR044C/YOL057W/YCL057W/YJR126C/YBR281C/YKR087C/YJR117W/YHR113W/YLR389C/YER078C/YBR074W/YNL045W/YHR132C/YOR256C/YBR286W/YPR024W/YER017C","MF","metallopeptidase activity","Catalysis of the hydrolysis of peptide bonds by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."
"GO:0006890","GO:0006890",33,0.394690624009631,2.30451370131198,0.000320904823396401,0.00636736829832358,0.00530842935138495,2419,"tags=79%, list=42%, signal=46%","YIL048W/YPL010W/YDL100C/YAL042W/YCL001W/YER083C/YML067C/YDR372C/YOL107W/YGR209C/YGL020C/YLR043C/YFL038C/YDR498C/YGL051W/YDL145C/YLR268W/YNL287W/YGL145W/YIL076W/YNL258C/YER122C/YGL137W/YFR051C/YGL098W/YDR189W","BP","retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum","The directed movement of substances from the Golgi back to the endoplasmic reticulum, mediated by vesicles bearing specific protein coats such as COPI or COG."
"GO:0000324","GO:0000324",273,0.211270940406563,2.30423223857208,2.7176203192896e-06,0.000100723953099746,8.39728383801809e-05,1916,"tags=47%, list=33%, signal=33%","YOR099W/YNL101W/YOR270C/YMR221C/YBR036C/YNL275W/YPR058W/YCR028C/YMR155W/YNL320W/YNR055C/YJR001W/YOR034C/YPL234C/YJL097W/YLL015W/YDR438W/YNL321W/YLR104W/YLR443W/YBR187W/YML001W/YNR061C/YOL105C/YLR361C/YHR151C/YMR297W/YIL088C/YMR243C/YJL059W/YLL048C/YJR103W/YLR220W/YOL002C/YOL011W/YDL128W/YCL057W/YLR332W/YJL178C/YGL186C/YKL165C/YNR066C/YPL154C/YNL283C/YOR292C/YOL103W/YDR415C/YHR113W/YCL001W/YGR282C/YLL051C/YKL146W/YDL180W/YBL017C/YGR125W/YOR008C/YCR011C/YGR260W/YPL053C/YOR192C/YJL174W/YIL014W/YOL122C/YHR202W/YDR519W/YOR087W/YGR279C/YML012W/YHL042W/YCR069W/YPL057C/YNL326C/YNL176C/YKL034W/YJR161C/YLR046C/YCR075C/YHR132C/YDR135C/YJL151C/YJL132W/YER123W/YPL221W/YGR197C/YKL196C/YCR007C/YLR213C/YJR152W/YBR286W/YOR288C/YNL238W/YLR299W/YOR150W/YER185W/YNL217W/YBR021W/YCR101C/YJL219W/YPR037C/YMR215W/YDL046W/YIL067C/YML104C/YLR250W/YJL172W/YBR199W/YIR028W/YDL010W/YOR190W/YNR028W/YOR381W/YKR044W/YBR205W/YPR157W/YCL021W-A/YBR162C/YDL133W/YEL060C/YGL027C/YGR055W/YJR040W/YPL265W/YBR139W/YDL077C/YDR452W/YKL220C/YDL248W","CC","fungal-type vacuole","A vacuole that has both lytic and storage functions. The fungal vacuole is a large, membrane-bounded organelle that functions as a reservoir for the storage of small molecules (including polyphosphate, amino acids, several divalent cations (e.g. calcium), other ions, and other small molecules) as well as being the primary compartment for degradation. It is an acidic compartment, containing an ensemble of acid hydrolases. At least in S. cerevisiae, there are indications that the morphology of the vacuole is variable and correlated with the cell cycle, with logarithmically growing cells having a multilobed, reticulated vacuole, while stationary phase cells contain a single large structure."
"GO:0071421","GO:0071421",8,0.704837424811091,2.29405298763418,0.000304184598051583,0.00618508682704886,0.0051564625941639,1222,"tags=88%, list=21%, signal=69%","YHR050W/YBR187W/YGL167C/YLR220W/YOL122C/YOR079C/YLR034C","BP","manganese ion transmembrane transport","A process in which a manganese ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."
"GO:0019005","GO:0019005",21,0.466634080283076,2.28207117777975,0.000648131665218129,0.0111302891618314,0.0092792423663672,2342,"tags=86%, list=41%, signal=51%","YFL009W/YLR352W/YLR097C/YDR131C/YBR135W/YDL132W/YOL133W/YLR368W/YDR306C/YLR224W/YJR090C/YOR080W/YDR328C/YDR219C/YIL046W/YDR054C/YML088W/YJL149W","CC","SCF ubiquitin ligase complex","A ubiquitin ligase complex in which a cullin from the Cul1 subfamily and a RING domain protein form the catalytic core; substrate specificity is conferred by a Skp1 adaptor and an F-box protein. SCF complexes are involved in targeting proteins for degradation by the proteasome. The best characterized complexes are those from yeast and mammals (with core subunits named Cdc53/Cul1, Rbx1/Hrt1/Roc1)."
"GO:0022890","GO:0022890",6,0.787894645037502,2.27453094271121,0.000313784117807729,0.00629287600644542,0.00524632566111121,1222,"tags=100%, list=21%, signal=79%","YOL130W/YNR055C/YHR050W/YFL050C/YOL122C/YLR034C","MF","inorganic cation transmembrane transporter activity","Enables the transfer of inorganic cations from one side of a membrane to the other. Inorganic cations are atoms or small molecules with a positive charge that do not contain carbon in covalent linkage."
"GO:0070574","GO:0070574",6,0.787894645037502,2.27453094271121,0.000313784117807729,0.00629287600644542,0.00524632566111121,1222,"tags=100%, list=21%, signal=79%","YHR050W/YLL015W/YBR295W/YOL122C/YDR135C/YLR034C","BP","cadmium ion transmembrane transport","A process in which a cadmium ion is transported from one side of a membrane to the other by means of some agent such as a transporter or pore."
"GO:0015386","GO:0015386",4,0.935832606800349,2.27146904928181,3.85794924421145e-05,0.00102691594427738,0.00085613246864367,372,"tags=100%, list=6%, signal=94%","YJL094C/YDR456W/YNL321W/YDL128W","MF","potassium:proton antiporter activity","Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: K+(in) + H+(out) = K+(out) + H+(in)."
"GO:0006488","GO:0006488",10,0.632943353614517,2.26414317080674,0.000348903778240851,0.00684532290560168,0.00570689668467439,1144,"tags=80%, list=20%, signal=64%","YOR002W/YBL020W/YNL219C/YBR070C/YNR030W/YGR227W/YBR243C/YPR183W","BP","dolichol-linked oligosaccharide biosynthetic process","The chemical reactions and pathways resulting in the formation of dolichol-linked oligosaccharide, usually by a stepwise addition of glycosyl chains to endoplasmic reticulum membrane-bound dolichol-P."
"GO:0000839","GO:0000839",12,0.586428685644657,2.26293170962494,0.000457913896921648,0.00837982431366616,0.00698619951948225,1949,"tags=92%, list=34%, signal=61%","YMR022W/YDR411C/YDL126C/YOL013C/YML029W/YDR057W/YMR264W/YLR207W/YGR048W/YBR170C/YML013W","CC","Hrd1p ubiquitin ligase ERAD-L complex","A multiprotein complex that recognizes and ubiquitinates proteins with misfolded luminal domains during ER-associated protein degradation (ERAD). In S. cerevisiae, this complex contains the ubiquitin ligase Hrd1p."
"GO:0008540","GO:0008540",10,0.631349275615291,2.2584408898758,0.000389551551709599,0.00745494734252095,0.00621513621200247,2122,"tags=100%, list=37%, signal=63%","YGL048C/YOR117W/YDR394W/YIL075C/YKL145W/YOR259C/YHR027C/YGR184C/YHR200W/YDL007W","CC","proteasome regulatory particle, base subcomplex","The subcomplex of the proteasome regulatory particle that directly associates with the proteasome core complex."
"GO:0009058","GO:0009058",32,0.391467921971362,2.25834163424989,0.00099015310346574,0.0160175043477773,0.0133536786678514,2771,"tags=84%, list=48%, signal=44%","YLR027C/YHR190W/YDR062W/YDR035W/YDR232W/YGL202W/YBR249C/YKL132C/YBL013W/YIL116W/YGR277C/YHR029C/YGR010W/YDR408C/YLR089C/YDR111C/YER152C/YMR113W/YDL055C/YKL106W/YER090W/YGR007W/YGR202C/YMR296C/YDR211W/YOR241W/YNR033W","BP","biosynthetic process","The chemical reactions and pathways resulting in the formation of substances; typically the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones."
"GO:0016567","GO:0016567",103,0.26033326117804,2.24229754588403,0.000290576437860155,0.0059916042961587,0.00499515759375612,2493,"tags=64%, list=43%, signal=37%","YER125W/YGL240W/YMR022W/YFL009W/YMR119W/YOL013C/YIL030C/YDL008W/YDR118W/YLR352W/YAR007C/YNL312W/YDL190C/YDL165W/YNL008C/YLR097C/YDR131C/YKR017C/YLR005W/YDR092W/YHR166C/YLR007W/YKL034W/YMR080C/YHR115C/YDR457W/YDL132W/YLR127C/YGR184C/YOL133W/YDR143C/YLR368W/YLR207W/YBR165W/YDR306C/YLR224W/YNL172W/YGR003W/YDR313C/YJR090C/YJL047C/YPL046C/YOR080W/YKL210W/YLR024C/YJL173C/YNL116W/YGR133W/YDR260C/YLR247C/YOR249C/YDR328C/YML068W/YGL058W/YIL046W/YBL084C/YBR114W/YLL039C/YDR054C/YML088W/YBR062C/YJL149W/YMR275C/YPR072W/YDR177W/YER100W/YML111W","BP","protein ubiquitination","The process in which one or more ubiquitin groups are added to a protein."
"GO:0000221","GO:0000221",7,0.728715980460572,2.23990299143436,0.000353020409407737,0.00684532290560168,0.00570689668467439,1562,"tags=100%, list=27%, signal=73%","YOR332W/YKL080W/YDL185W/YPR036W/YBR127C/YHR039C-A/YGR020C","CC","vacuolar proton-transporting V-type ATPase, V1 domain","The V1 domain of a proton-transporting V-type ATPase found in the vacuolar membrane."
"GO:0007035","GO:0007035",27,0.413522565333789,2.23675407958679,0.000539766419729291,0.00975577825288496,0.00813332246492674,2512,"tags=81%, list=44%, signal=46%","YOR270C/YLR447C/YDR456W/YOR332W/YPL234C/YHR026W/YEL027W/YMR054W/YKL080W/YDL185W/YMR205C/YPR036W/YBR127C/YGL095C/YDR202C/YHR039C-A/YGR020C/YEL051W/YDR328C/YCL005W-A/YGR092W/YJR033C","BP","vacuolar acidification","Any process that reduces the pH of the vacuole, measured by the concentration of the hydrogen ion."
"GO:0031146","GO:0031146",20,0.465698361544552,2.23025731765506,0.000551910752316391,0.00991407780848095,0.00826529567078923,2342,"tags=85%, list=41%, signal=50%","YFL009W/YLR352W/YLR097C/YDR131C/YDL132W/YOL133W/YLR368W/YDR306C/YLR224W/YJR090C/YOR080W/YDR328C/YDR219C/YIL046W/YDR054C/YML088W/YJL149W","BP","SCF-dependent proteasomal ubiquitin-dependent protein catabolic process","The chemical reactions and pathways resulting in the breakdown of a protein or peptide by hydrolysis of its peptide bonds, initiated by the covalent attachment of ubiquitin, with ubiquitin-protein ligation catalyzed by an SCF (Skp1/Cul1/F-box protein) complex, and mediated by the proteasome."
"GO:0019773","GO:0019773",7,0.723831123517097,2.2248880803115,0.000410031808535514,0.0077456331315612,0.00645747887262382,1590,"tags=100%, list=28%, signal=72%","YGR135W/YOR362C/YMR314W/YML092C/YGL011C/YOL038W/YGR253C","CC","proteasome core complex, alpha-subunit complex","The proteasome core subcomplex that constitutes the two outer rings of the proteasome core complex. An example of this component is found in Mus musculus."
"GO:0004722","GO:0004722",21,0.454388885057714,2.22218612379241,0.000963103869676677,0.0156664896134073,0.0130610401975451,1200,"tags=62%, list=21%, signal=49%","YPL179W/YBR125C/YAL016W/YDL006W/YNL222W/YBL056W/YDL134C/YDL188C/YER133W/YNR032W/YCR079W/YOR090C/YDL047W","MF","protein serine/threonine phosphatase activity","Catalysis of the reaction: protein serine phosphate + H2O = protein serine + phosphate, and protein threonine phosphate + H2O = protein threonine + phosphate."
"GO:0051377","GO:0051377",4,0.915431560592851,2.22195127794476,9.03867326376304e-05,0.00216928158330313,0.00180851452102386,489,"tags=100%, list=9%, signal=92%","YLL031C/YJL062W/YDR302W/YKL165C","MF","mannose-ethanolamine phosphotransferase activity","Catalysis of the transfer of ethanolamine phosphate to a mannose residue in the GPI lipid precursor."
"GO:0000001","GO:0000001",24,0.430871844267286,2.21799178950255,0.00148254815584187,0.022035030458401,0.018370447092692,2015,"tags=75%, list=35%, signal=49%","YDL006W/YGL055W/YAL048C/YOL009C/YHR194W/YLL001W/YIL062C/YPR083W/YML104C/YOR147W/YDL029W/YGR132C/YPR131C/YLR190W/YMR072W/YNL079C/YOR326W/YDL239C","BP","mitochondrion inheritance","The distribution of mitochondria, including the mitochondrial genome, into daughter cells after mitosis or meiosis, mediated by interactions between mitochondria and the cytoskeleton."
"GO:1900101","GO:1900101",6,0.766091051805338,2.21158731467514,0.000594629531534831,0.0105519713232363,0.00879710292586458,1347,"tags=100%, list=23%, signal=77%","YJR143C/YAL023C/YDL095W/YML007W/YHR206W/YFL038C","BP","regulation of endoplasmic reticulum unfolded protein response",NA
"GO:0030134","GO:0030134",27,0.407301445365572,2.20310388335801,0.000768204519683396,0.0127801297365511,0.0106547026384318,901,"tags=52%, list=16%, signal=44%","YGL200C/YAR002C-A/YGR284C/YNL044W/YOR016C/YGR172C/YGL002W/YNL263C/YAL042W/YCL001W/YMR292W/YML067C/YHR181W/YML012W","CC","COPII-coated ER to Golgi transport vesicle","A vesicle with a coat formed of the COPII coat complex proteins. The COPII coat complex is formed by the Sec23p/Sec24p and the Sec13p/Sec31p heterodimers. COPII-associated vesicles transport proteins from the rough endoplasmic reticulum to the Golgi apparatus (anterograde transport)."
"GO:0031204","GO:0031204",12,0.569134575474211,2.19619658691956,0.000734959581420117,0.0123675957149316,0.0103107759789065,2076,"tags=92%, list=36%, signal=59%","YBR283C/YIL090W/YER019C-A/YLR378C/YPL094C/YOR254C/YKL073W/YJL034W/YER087C-B/YLR292C/YDR086C","BP","posttranslational protein targeting to membrane, translocation","The process in which a protein translocates through the ER membrane posttranslationally."
"GO:0042645","GO:0042645",24,0.425469914568126,2.19018436629861,0.00177181999196862,0.0255561031353898,0.0213059401678778,2354,"tags=79%, list=41%, signal=47%","YOR142W/YBR221C/YER178W/YDL066W/YMR241W/YCL009C/YFL036W/YGL068W/YNL037C/YIL125W/YBL099W/YFL018C/YLR304C/YLR355C/YDR148C/YCR028C-A/YMR072W/YJR144W/YEL030W","CC","mitochondrial nucleoid","The region of a mitochondrion to which the DNA is confined."
"GO:0006633","GO:0006633",19,0.466946241132738,2.18779707234954,0.00104920858125096,0.0166961017712109,0.0139194204800971,2302,"tags=84%, list=40%, signal=51%","YJL097W/YMR272C/YGL055W/YBR041W/YDL015C/YPL148C/YBR159W/YKL182W/YPL231W/YJL196C/YLR372W/YNR016C/YKL055C/YKL192C/YER061C/YCR034W","BP","fatty acid biosynthetic process","The chemical reactions and pathways resulting in the formation of a fatty acid, any of the aliphatic monocarboxylic acids that can be liberated by hydrolysis from naturally occurring fats and oils. Fatty acids are predominantly straight-chain acids of 4 to 24 carbon atoms, which may be saturated or unsaturated; branched fatty acids and hydroxy fatty acids also occur, and very long chain acids of over 30 carbons are found in waxes."
"GO:0015078","GO:0015078",13,0.548619249078255,2.18769446704828,0.000650027133426628,0.0111302891618314,0.0092792423663672,240,"tags=54%, list=4%, signal=52%","YOR270C/YLR447C/YPL234C/YHR026W/YEL027W/YMR054W/YKL080W","MF","proton transmembrane transporter activity","Enables the transfer of a proton from one side of a membrane to the other."
"GO:0005302","GO:0005302",6,0.756047192484359,2.18259223398296,0.000760545254176111,0.0127250085955866,0.0106087485379513,634,"tags=83%, list=11%, signal=74%","YNL101W/YJR001W/YBL089W/YIL088C/YKL146W","MF","L-tyrosine transmembrane transporter activity","Enables the transfer of L-tyrosine from one side of a membrane to the other. L-tyrosine is 2-amino-3-(4-hydroxyphenyl)propanoic acid."
"GO:0016746","GO:0016746",76,0.277101036205656,2.17651420845255,0.000532668103916211,0.00968728079668736,0.00807621662622878,2650,"tags=68%, list=46%, signal=37%","YPL028W/YGL084C/YML126C/YNR019W/YPL189W/YOR175C/YOR034C/YDR459C/YDR062W/YJL091C/YOL003C/YDR232W/YLR246W/YMR127C/YNL071W/YOR245C/YJL071W/YLR099C/YBL011W/YOR298W/YFR018C/YGL017W/YOR377W/YNL326C/YLL063C/YPL231W/YOR253W/YLR299W/YKR038C/YDR126W/YDR071C/YMR062C/YBR177C/YBR042C/YDR148C/YPR140W/YGR149W/YPR131C/YDR125C/YGR193C/YER061C/YGR212W/YDR264C/YDL052C/YMR296C/YLR195C/YPR193C/YMR210W/YGR147C/YKR067W/YDL104C/YPL095C","MF","acyltransferase activity","Catalysis of the transfer of an acyl group from one compound (donor) to another (acceptor)."
"GO:0006882","GO:0006882",11,0.582846854318939,2.16740615925718,0.00145100854424847,0.0217306049302357,0.0181166497099571,1031,"tags=73%, list=18%, signal=60%","YDR205W/YIL090W/YMR243C/YOL002C/YDR492W/YKL175W/YLR023C/YJR104C","BP","cellular zinc ion homeostasis","Any process involved in the maintenance of an internal steady state of zinc ions at the level of a cell."
"GO:0051536","GO:0051536",40,0.344736630144547,2.16408855192931,0.00105547851433891,0.0167050869728882,0.0139269113783893,2399,"tags=72%, list=42%, signal=42%","YCL017C/YDL171C/YGL091C/YKR071C/YER174C/YGL009C/YJR016C/YOR196C/YPL059W/YBR163W/YDR234W/YLR304C/YKL040C/YDL010W/YNL240C/YLL027W/YIL003W/YEL024W/YPL207W/YPL202C/YPL135W/YOR356W/YNL262W/YER171W/YDR098C/YKL045W/YDL102W/YPL167C/YGL220W","MF","iron-sulfur cluster binding","Binding to an iron-sulfur cluster, a combination of iron and sulfur atoms."
"COIP_ALL","COIP_ALL",24,0.419144200143139,2.15762159190517,0.00222983514717034,0.0302221984093008,0.0251960303822148,2741,"tags=88%, list=48%, signal=46%","YPR058W/YBR287W/YML048W/YOR117W/YER023W/YGR175C/YLR220W/YDR212W/YGR157W/YJL014W/YBR127C/YJR109C/YNL297C/YML103C/YNL064C/YDR170C/YGL195W/YJL130C/YJR132W/YCR093W/YER110C",NA,NA,NA
"GO:0042175","GO:0042175",17,0.482541326398212,2.15319240747166,0.00202042740058316,0.0282920682452257,0.0235868946867553,1765,"tags=76%, list=31%, signal=53%","YJL097W/YBR070C/YJL091C/YGR135W/YOR362C/YMR314W/YML092C/YPR183W/YGL011C/YDR126W/YOL038W/YGR253C/YBR170C","CC","nuclear outer membrane-endoplasmic reticulum membrane network","The continuous network of membranes encompassing the nuclear outer membrane and the endoplasmic reticulum membrane."
"GO:0000506","GO:0000506",6,0.74429440196326,2.14866373114084,0.00112270047811724,0.0174854627655707,0.0145775050882076,671,"tags=83%, list=12%, signal=74%","YGR216C/YPL076W/YPL096C-A/YPL175W/YDR437W","CC","glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex","An enzyme complex that catalyzes the transfer of GlcNAc from UDP-GlcNAc to an acceptor phosphatidylinositol, the first step in the production of GPI anchors for cell surface proteins. The complex contains PIG-A, PIG-C, PIG-H, PIG-Q, PIG-P, and DPM2 in human, and Eri1p, Gpi1p, Gpi2p, Gpi15p, Gpi19p, and Spt14p in budding yeast."
"GO:0016409","GO:0016409",10,0.599539678241683,2.14465269343092,0.00093272877338153,0.0152571499914029,0.0127197766861027,1284,"tags=80%, list=22%, signal=62%","YOR034C/YDR459C/YOL003C/YLR246W/YKL182W/YNL326C/YKL196C/YDR126W","MF","palmitoyltransferase activity","Catalysis of the transfer of a palmitoyl (CH3-[CH2]14-CO-) group to an acceptor molecule."
"GO:0015174","GO:0015174",10,0.597492118590584,2.13732823354936,0.00102804250829072,0.0164486801326515,0.0137131468319021,600,"tags=60%, list=10%, signal=54%","YDR352W/YNL268W/YEL063C/YMR088C/YOL092W/YDR119W","MF","basic amino acid transmembrane transporter activity","Enables the transfer of basic amino acids from one side of a membrane to the other. Basic amino acids have side chains with a positive charge at pH 7.3."
"GO:0008374","GO:0008374",9,0.623102887344339,2.13658604788748,0.00275046877823159,0.0345638308268759,0.0288156182368152,579,"tags=67%, list=10%, signal=60%","YGL084C/YNR019W/YPL189W/YOR175C/YJR098C/YOR245C","MF","O-acyltransferase activity","Catalysis of the transfer of an acyl group to an oxygen atom on the acceptor molecule."
"GO:0006537","GO:0006537",9,0.621777876770745,2.13204265840503,0.00283423869206494,0.0353134080441113,0.0294405353948426,1230,"tags=78%, list=21%, signal=61%","YDL171C/YDL066W/YOR375C/YNL037C/YHR037W/YOR136W/YLR017W","BP","glutamate biosynthetic process","The chemical reactions and pathways resulting in the formation of glutamate, the anion of 2-aminopentanedioic acid."
"GO:0004888","GO:0004888",4,0.87794245858762,2.13095708275273,0.000406047800625652,0.00772018155994747,0.00643626007963696,704,"tags=100%, list=12%, signal=88%","YOL105C/YLR332W/YNL283C/YOR008C","MF","transmembrane signaling receptor activity","Combining with an extracellular or intracellular signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity or state as part of signal transduction."
"GO:0061630","GO:0061630",47,0.319110996095324,2.12747263343078,0.0025714214190555,0.0337628785425763,0.0281478700532911,2310,"tags=68%, list=40%, signal=41%","YER125W/YGL240W/YFL009W/YOL013C/YJL210W/YIL030C/YDL008W/YJR141W/YDR118W/YKL010C/YMR026C/YKR017C/YLR005W/YHR166C/YKL034W/YHR115C/YDR457W/YDL132W/YLR127C/YGR184C/YOL133W/YDR143C/YNL172W/YLR024C/YNL116W/YDR260C/YOR249C/YDR328C/YML068W/YBL084C/YDR054C/YBR062C","MF","ubiquitin protein ligase activity","Catalysis of the transfer of ubiquitin to a substrate protein via the reaction X-ubiquitin + S -> X + S-ubiquitin, where X is either an E2 or E3 enzyme, the X-ubiquitin linkage is a thioester bond, and the S-ubiquitin linkage is an amide bond: an isopeptide bond between the C-terminal glycine of ubiquitin and the epsilon-amino group of lysine residues in the substrate or, in the linear extension of ubiquitin chains, a peptide bond the between the C-terminal glycine and N-terminal methionine of ubiquitin residues."
"GO:0005384","GO:0005384",7,0.691579580901765,2.12575435919179,0.00119674777149486,0.0185400924599839,0.0154567423118718,1222,"tags=86%, list=21%, signal=68%","YHR050W/YBR187W/YLR220W/YOL122C/YOR079C/YLR034C","MF","manganese ion transmembrane transporter activity","Enables the transfer of manganese (Mn) ions from one side of a membrane to the other."
"GO:0033177","GO:0033177",3,0.976464435146444,2.11142787427846,1.8966171939029e-05,0.000549831202351256,0.000458390335868767,138,"tags=100%, list=2%, signal=98%","YPL234C/YHR026W/YEL027W","CC","proton-transporting two-sector ATPase complex, proton-transporting domain","A protein complex that forms part of a proton-transporting two-sector ATPase complex and carries out proton transport across a membrane. The proton-transporting domain (F0, V0, or A0) includes integral and peripheral membrane proteins."
"GO:0016042","GO:0016042",27,0.389845546440543,2.10868448183903,0.00182686048023237,0.0260929145664408,0.0217534760136527,2785,"tags=85%, list=49%, signal=44%","YKL140W/YOL011W/YJR107W/YPL103C/YMR008C/YDR444W/YMR313C/YGL144C/YOR059C/YPL268W/YML059C/YOR126C/YBR204C/YDL109C/YLL012W/YDL133W/YMR006C/YIL124W/YCR068W/YNL012W/YOR022C/YKR031C/YLR020C","BP","lipid catabolic process","The chemical reactions and pathways resulting in the breakdown of lipids, compounds soluble in an organic solvent but not, or sparingly, in an aqueous solvent."
