"Gene","peptide_cnts_control","peptide_cnts_test","log10p","fdr","lfc","contrast","raw_lfc","norm_lfc","test_overlap","DESCRIPTION"
"SXM1",0,8,-2.14005670676966,0.0920040623786229,6.24299911960962,"YBR_vs_Control",Inf,Inf,1,"Nuclear transport factor (karyopherin); involved in protein transport between the cytoplasm and nucleoplasm; similar to Nmd5p, Cse1p, Lph2p, and the human cellular apoptosis susceptibility protein, CAS1"
"KAP123",1,57,-10.8953194669383,9.21338245085699e-09,6.06036001013929,"YBR_vs_Control",5.83289001416474,6.200364949286,1,"Karyopherin beta; mediates nuclear import of ribosomal proteins prior to assembly into ribosomes and import of histones H3 and H4; localizes to the nuclear pore, nucleus, and cytoplasm; exhibits genetic interactions with RAI1"
"CCC1",0,7,-1.89514265308461,0.133581655785563,6.05307259122452,"YBR_vs_Control",Inf,Inf,1,"Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress"
"GET4",0,7,-1.89514265308461,0.133581655785563,6.05307259122452,"YBR_vs_Control",Inf,Inf,1,"Protein involved in inserting tail-anchored proteins into ER membranes; forms a complex with Mdy2p; highly conserved across species and homologous to human gene C7orf20"
"GRX7",0,7,-1.89514265308461,0.133581655785563,6.05307259122452,"YBR_vs_Control",Inf,Inf,1,"Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog, GRX6, that arose from the whole genome duplication"
"NUP188",0,7,-1.89514265308461,0.133581655785563,6.05307259122452,"YBR_vs_Control",Inf,Inf,1,"Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC organization and nucleocytoplasmic transport; homologous to human NUP188"
"APS3",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Small subunit of the clathrin-associated adaptor complex AP-3; involved in vacuolar protein sorting; related to the sigma subunit of the mammalian clathrin AP-3 complex; suppressor of loss of casein kinase 1 function; protein abundance increases in response to DNA replication stress"
"COS2",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
"COS2",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
"GPN3",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Putative GTPase with a role in biogenesis of RNA pol II and polIII; may be involved in assembly of RNA polymerases II and III and in their transport into the nucleus; may have a role in sister chromatid cohesion; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; contains a Gly-Pro-Asn motif in the G domain; similar to Npa3p and Gpn2p"
"HVG1",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Protein of unknown function; HVG1 has a paralog, VRG4, that arose from the whole genome duplication"
"NSG1",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Protein involved in regulation of sterol biosynthesis; specifically stabilizes Hmg2p, one of two HMG-CoA isoenzymes that catalyze the rate-limiting step in sterol biosynthesis; forms foci at the nuclear periphery upon DNA replication stress; relocalizes to the cytosol in response to hypoxia; homolog of mammalian INSIG proteins; NSG1 has a paralog, NSG2, that arose from the whole genome duplication"
"SMF3",0,6,-1.64441777573202,0.193153180957581,5.83429695227386,"YBR_vs_Control",Inf,Inf,1,"Putative divalent metal ion transporter involved in iron homeostasis; transcriptionally regulated by metal ions; member of the Nramp family of metal transport proteins; protein abundance increases in response to DNA replication stress"
"GDT1",0,4,-0.8543542458615,0.55937846836848,5.26192225999966,"YBR_vs_Control",Inf,Inf,1,"Calcium transporter localized to the cis- and medial-Golgi apparatus; required for protein glycosylation; GFP-fusion protein localizes to the vacuole; TMEM165, a human gene which causes Congenital Disorders of Glycosylation is orthologous and functionally complements the null allele; expression pattern and physical interactions suggest a possible role in ribosome biogenesis; expression reduced in a gcr1 null mutant"
"SEC5",0,4,-0.8543542458615,0.55937846836848,5.26192225999966,"YBR_vs_Control",Inf,Inf,1,"Essential 107kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in assembly of the exocyst complex; required with Sec3p for ER inheritance where it promotes anchoring of the cortical ER at the bud tip"
"ATP7",0,3,-0.57723640760293,0.728749163304593,4.85936368730367,"YBR_vs_Control",Inf,Inf,1,"Subunit d of the stator stalk of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis"
"YBR287W",0,3,-0.57723640760293,0.728749163304593,4.85936368730367,"YBR_vs_Control",Inf,Inf,1,"Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the ER; YBR287W is not an essential gene"
"RPT5",1,13,-2.67086330702848,0.046812444407164,3.93703302457725,"YBR_vs_Control",3.70043971814109,4.06791465326235,1,"ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1"
"ERG1",1,11,-2.07622346061148,0.102958710335828,3.69816543503615,"YBR_vs_Control",3.4594316186373,3.82690655375856,1,"Squalene epoxidase; catalyzes the epoxidation of squalene to 2,3-oxidosqualene; plays an essential role in the ergosterol-biosynthesis pathway and is the specific target of the antifungal drug terbinafine; human SQLE functionally complements the lethality of the erg1 null mutation"
"PRO3",1,11,-2.07622346061148,0.102958710335828,3.69816543503615,"YBR_vs_Control",3.4594316186373,3.82690655375856,1,"Delta 1-pyrroline-5-carboxylate reductase; catalyzes the last step in proline biosynthesis"
"CCT3",2,19,-3.78417606990723,0.00850030405403467,3.57396754817557,"YBR_vs_Control",3.24792751344359,3.61540244856485,1,"Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo; capable of binding Q/N rich proteins and mediating their folding"
"HMG1",4,36,-5.41016183347257,0.000351954681028336,3.54108767645317,"YBR_vs_Control",3.16992500144231,3.53739993656357,1,"HMG-CoA reductase; catalyzes conversion of HMG-CoA to mevalonate, which is a rate-limiting step in sterol biosynthesis; one of two isozymes; localizes to nuclear envelope; overproduction induces formation of karmellae; forms foci at nuclear periphery upon DNA replication stress; HMG1 has a paralog, HMG2, that arose from the whole genome duplication; human homolog HMGCR can complement yeast hmg1 mutant"
"MYO2",2,16,-3.24002073627277,0.0181129836004005,3.32755459523132,"YBR_vs_Control",3,3.36747493512126,1,"Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle; MYO2 has a paralog, MYO4, that arose from the whole genome duplication"
"ELO2",1,8,-1.45759037836476,0.260241440116223,3.24393804289257,"YBR_vs_Control",3,3.36747493512126,1,"Fatty acid elongase, involved in sphingolipid biosynthesis; acts on fatty acids of up to 24 carbons in length; mutations have regulatory effects on 1,3-beta-glucan synthase, vacuolar ATPase, and the secretory pathway; ELO2 has a paralog, ELO1, that arose from the whole genome duplication; lethality of the elo2 elo3 double null mutation is functionally complemented by human ELOVL1 and weakly complemented by human ELOVL3 or ELOV7"
"CHO2",4,29,-4.36680726473957,0.00311122415155213,3.23017562222942,"YBR_vs_Control",2.85798099512757,3.22545593024883,1,"Phosphatidylethanolamine methyltransferase (PEMT); catalyzes the first step in the conversion of phosphatidylethanolamine to phosphatidylcholine during the methylation pathway of phosphatidylcholine biosynthesis"
"TCP1",2,14,-2.86341401103857,0.0346798307926758,3.13627846520372,"YBR_vs_Control",2.8073549220576,3.17482985717887,1,"Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein"
"ENV9",1,7,-1.24695094068432,0.359652243843707,3.05401151450746,"YBR_vs_Control",2.8073549220576,3.17482985717887,1,"Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and defects in vacuolar morphology; has similarity to oxidoreductases, found in lipid particles; required for replication of Brome mosaic virus in S. cerevisiae, a model system for studying replication of positive-strand RNA viruses in their natural hosts"
"POM33",2,13,-2.67086330702848,0.046812444407164,3.03020504558627,"YBR_vs_Control",2.70043971814109,3.06791465326235,1,"Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution, assembly or stabilization; highly conserved across species, orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress"
"ALA1",1,6,-1.03480464651361,0.486347475072861,2.83523587555681,"YBR_vs_Control",2.58496250072116,2.95243743584242,1,"Cytoplasmic and mitochondrial alanyl-tRNA synthetase; required for protein synthesis; point mutation (cdc64-1 allele) causes cell cycle arrest at G1; lethality of null mutation is functionally complemented by human homolog AARS; mutations in human homolog AARS are associated with autoimmune disease polymyositis/dermatomyositis"
"THS1",1,6,-1.03480464651361,0.486347475072861,2.83523587555681,"YBR_vs_Control",2.58496250072116,2.95243743584242,1,"Threonyl-tRNA synthetase; essential cytoplasmic protein; human homolog TARS can complement yeast null mutant"
"GNP1",3,16,-2.6262014427721,0.0503568095054511,2.77503634255548,"YBR_vs_Control",2.41503749927884,2.78251243440011,1,"High-affinity glutamine permease; also transports Leu, Ser, Thr, Cys, Met and Asn; expression is fully dependent on Grr1p and modulated by the Ssy1p-Ptr3p-Ssy5p (SPS) sensor of extracellular amino acids; GNP1 has a paralog, AGP1, that arose from the whole genome duplication"
"CDC39",5,26,-3.33133387889203,0.0153455340247295,2.76130955496945,"YBR_vs_Control",2.37851162325373,2.74598655837499,1,"Subunit of the CCR4-NOT1 core complex; this complex has multiple roles in the regulation of mRNA levels including regulation of transcription and destabilization of mRNA by deadenylation; basal transcription factor that increases initiation and elongation; activates the ATPase activity of Dhh1p, resulting in processing body disassembly"
"SEC26",3,15,-2.4540551989414,0.0669730026841727,2.68256594217731,"YBR_vs_Control",2.32192809488736,2.68940303000862,1,"Essential beta-coat protein of the COPI coatomer; involved in ER-to-Golgi protein trafficking and maintenance of normal ER morphology; shares 43% sequence identity with mammalian beta-coat protein (beta-COP)"
"RPN11",1,5,-0.821912249197141,0.571206248702457,2.57724978047484,"YBR_vs_Control",2.32192809488736,2.68940303000862,1,"Metalloprotease subunit of 19S regulatory particle; part of 26S proteasome lid; couples the deubiquitination and degradation of proteasome substrates; involved, independent of catalytic activity, in fission of mitochondria and peroxisomes; protein abundance increases in response to DNA replication stress"
"TSC13",1,5,-0.821912249197141,0.571206248702457,2.57724978047484,"YBR_vs_Control",2.32192809488736,2.68940303000862,1,"Enoyl reductase; catalyzes last step in each cycle of very long chain fatty acid elongation; localizes to ER, highly enriched in a structure marking nuclear-vacuolar junctions; coimmunoprecipitates with elongases Elo2p and Elo3p; protein increases in abundance and relative distribution to ER foci increases upon DNA replication stress; human homolog TECR implicated in nonsyndromic mental retardation, can complement yeast mutant"
"ALG5",5,22,-2.78285862720678,0.038505099072541,2.52137649537218,"YBR_vs_Control",2.13750352374994,2.5049784588712,1,"UDP-glucose:dolichyl-phosphate glucosyltransferase; involved in asparagine-linked glycosylation in the endoplasmic reticulum; human ortholog ALG5 can partially complement yeast alg5 mutant"
"TIF6",2,9,-1.20524125940732,0.382485785134716,2.50491709058742,"YBR_vs_Control",2.16992500144231,2.53739993656357,1,"Constituent of 66S pre-ribosomal particles; has similarity to human translation initiation factor 6 (eIF6); may be involved in the biogenesis and or stability of 60S ribosomal subunits"
"RPN2",6,23,-2.53915929408575,0.0565428308680391,2.32886819935856,"YBR_vs_Control",1.93859945533586,2.30607439045712,1,"Subunit of the 26S proteasome; substrate of the N-acetyltransferase Nat1p; protein abundance increases in response to DNA replication stress"
"ACC1",3,11,-1.56794979035023,0.212814369385429,2.23881920336933,"YBR_vs_Control",1.87446911791614,2.2419440530374,1,"Acetyl-CoA carboxylase, biotin containing enzyme; catalyzes carboxylation of cytosolic acetyl-CoA to form malonyl-CoA and regulates histone acetylation by regulating the availablity of acetyl-CoA; required for de novo biosynthesis of long-chain fatty acids; ACC1 has a paralog, HFA1, that arose from the whole genome duplication"
"RPT2",5,17,-1.92800646596597,0.133581655785563,2.15146071436061,"YBR_vs_Control",1.76553474636298,2.13300968148424,1,"ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; required for normal peptide hydrolysis by the core 20S particle; N-myristoylation of Rpt2p at Gly2 is involved in regulating the proper intracellular distribution of proteasome activity by controlling the nuclear localization of the 26S proteasome"
"SEC27",7,23,-2.21270159444354,0.0920040623786229,2.11128025935988,"YBR_vs_Control",1.71620703399941,2.08368196912067,1,"Essential beta'-coat protein of the COPI coatomer; involved in ER-to-Golgi and Golgi-to-ER transport; contains WD40 domains that mediate cargo selective interactions; 45% sequence identity to mammalian beta'-COP"
"YMC1",6,18,-1.74465109379627,0.186204182736618,1.97708640170966,"YBR_vs_Control",1.58496250072116,1.95243743584242,1,"Secondary mitochondrial inner membrane glycine transporter; required with HEM25 for the transport of glycine into mitochondria for the initiation of heme biosynthesis; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; localizes to the vacuole in response to H2O2; YMC1 has a paralog, YMC2, that arose from the whole genome duplication"
"TCB3",4,12,-1.51786780701737,0.236258700365775,1.96465343821687,"YBR_vs_Control",1.58496250072116,1.95243743584242,1,"Cortical ER protein involved in ER-plasma membrane tethering; one of 6 proteins (Ist2p, Scs2p, Scs22p, Tcb1p, Tcb2p, Tcb3p) that connect ER to the plasma membrane (PM) and regulate PM phosphatidylinositol-4-phosphate (PI4P) levels by controlling access of Sac1p phosphatase to its substrate PI4P in the PM; localized to the bud via specific mRNA transport; non-tagged protein detected in a phosphorylated state in mitochondria; C-termini of Tcb1p, Tcb2p and Tcb3p interact"
"TUF1",2,6,-0.663264587709479,0.728749163304593,1.92840789656583,"YBR_vs_Control",1.58496250072116,1.95243743584242,1,"Mitochondrial translation elongation factor Tu (EF-Tu); involved in fundamental pathway of mtDNA homeostasis; comprises both GTPase and guanine nucleotide exchange factor activities, while these activities are found in separate proteins in S. pombe and humans; rare mutations in human mitochondrial elongation factor Tu (EFTu) associated with severe lactic acidosis, rapidly progressive fatal encephalopathy, severe infantile macrocystic leukodystrophy with micropolygyria"
"MIR1",32,90,-3.66798180631972,0.00971934005433631,1.90467948058182,"YBR_vs_Control",1.49185309632967,1.85932803145094,1,"Mitochondrial phosphate carrier; imports inorganic phosphate into mitochondria; functionally redundant with Pic2p but more abundant than Pic2p under normal conditions; phosphorylated"
"ERV2",1,3,-0.194302307555851,1,1.86030261058661,"YBR_vs_Control",1.58496250072116,1.95243743584242,1,"Flavin-linked sulfhydryl oxidase localized to the ER lumen; involved in disulfide bond formation within the endoplasmic reticulum (ER)"
"SEC53",1,3,-0.194302307555851,1,1.86030261058661,"YBR_vs_Control",1.58496250072116,1.95243743584242,1,"Phosphomannomutase; involved in synthesis of GDP-mannose and dolichol-phosphate-mannose; required for folding and glycosylation of secretory proteins in the ER lumen"
"YMC2",1,3,-0.194302307555851,1,1.86030261058661,"YBR_vs_Control",1.58496250072116,1.95243743584242,1,"Putative mitochondrial inner membrane transporter; proposed role in oleate metabolism and glutamate biosynthesis; member of the mitochondrial carrier (MCF) family; YMC2 has a paralog, YMC1, that arose from the whole genome duplication"
"GSF2",8,21,-1.69923318151755,0.193153180957581,1.79164086092342,"YBR_vs_Control",1.39231742277876,1.75979235790002,1,"Endoplasmic reticulum (ER) localized integral membrane protein; may promote secretion of certain hexose transporters, including Gal2p; involved in glucose-dependent repression"
"HFD1",8,21,-1.69923318151755,0.193153180957581,1.79164086092342,"YBR_vs_Control",1.39231742277876,1.75979235790002,1,"Dehydrogenase involved in ubiquinone and sphingolipid metabolism; oxidizes 4-hydroxybenzaldehyde into 4-hydroxybenzoic acid in ubiquinone biosynthesis; converts hexadecenal to hexadecenoic acid in sphingosine 1-phosphate breakdown pathway; located in the mitochondrial outer membrane and also in lipid particles; human homolog ALDH3A2, a fatty aldehyde dehydrogenase (FALDH) mutated in neurocutaneous disorder Sjogren-Larsson syndrome, can complement yeast hfd1 mutant"
"ERG4",3,8,-1.02357278801264,0.486347475072861,1.78459181122575,"YBR_vs_Control",1.41503749927884,1.78251243440011,1,"C-24(28) sterol reductase; catalyzes the final step in ergosterol biosynthesis; mutants are viable, but lack ergosterol"
"URB1",3,8,-1.02357278801264,0.486347475072861,1.78459181122575,"YBR_vs_Control",1.41503749927884,1.78251243440011,1,"Protein required for the normal accumulation of 25S and 5.8S rRNAs; nucleolar protein; associated with the 27SA2 pre-ribosomal particle; proposed to be involved in the biogenesis of the 60S ribosomal subunit"
"VOA1",3,8,-1.02357278801264,0.486347475072861,1.78459181122575,"YBR_vs_Control",1.41503749927884,1.78251243440011,1,"ER protein that functions in assembly of the V0 sector of V-ATPase; functions with other assembly factors; null mutation enhances the vacuolar ATPase (V-ATPase) deficiency of a vma21 mutant impaired in endoplasmic reticulum (ER) retrieval"
"NPA3",10,25,-1.90324978895916,0.133581655785563,1.7251551856179,"YBR_vs_Control",1.32192809488736,1.68940303000862,1,"Member of the conserved GPN-loop GTPase family; has a role in transport of RNA polymerase II to the nucleus; exhibits GTP-dependent binding to PolII; has ATPase activity; involved in sister chromatid cohesion; phosphorylated by the Pcl1p-Pho85p kinase complex; human homolog XAB1 interacts with human RNA polymerase II; protein abundance increases in response to DNA replication stress"
"SLC1",6,15,-1.34260029856199,0.296357067588281,1.71575663593649,"YBR_vs_Control",1.32192809488736,1.68940303000862,1,"1-acyl-sn-glycerol-3-phosphate acyltransferase; catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid, a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes"
"CDC48",16,37,-2.16180548396717,0.0920040623786229,1.61832999753477,"YBR_vs_Control",1.20945336562895,1.57692830075021,1,"AAA ATPase; subunit of polyUb-selective segregase complex involved in ERAD, INM-associated degradation (INMAD), mitotic spindle disassembly, macroautophagy, PMN, ribosome-associated degradation, ribophagy, homotypic ER membrane fusion, SCF complex disassembly, cell wall integrity during heat stress, and telomerase regulation; mobilizes membrane-anchored transcription factors by regulated Ub/proteasome-dependent processing (RUP); human ortholog VCP complements a cdc48 mutant"
"HOC1",7,16,-1.22204003796969,0.377572788957973,1.59063909631598,"YBR_vs_Control",1.1926450779424,1.56012001306366,1,"Alpha-1,6-mannosyltransferase; involved in cell wall mannan biosynthesis; subunit of a Golgi-localized complex that also contains Anp1p, Mnn9p, Mnn11p, and Mnn10p; identified as a suppressor of a cell lysis sensitive pkc1-371 allele"
"OLE1",10,22,-1.5767920277284,0.212814369385429,1.54156907686553,"YBR_vs_Control",1.13750352374994,1.5049784588712,1,"Delta(9) fatty acid desaturase; required for monounsaturated fatty acid synthesis and for normal distribution of mitochondria"
"OAC1",11,24,-1.57316319184913,0.212814369385429,1.53086400264013,"YBR_vs_Control",1.12553088208386,1.49300581720512,1,"Mitochondrial inner membrane transporter; transports oxaloacetate, sulfate, thiosulfate, and isopropylmalate; member of the mitochondrial carrier family"
"RTN1",13,28,-1.66363453361288,0.193153180957581,1.51418339867294,"YBR_vs_Control",1.10691520391651,1.47439013903777,1,"Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; increases tubular ER when overexpressed; mutants have reduced phosphatidylserine transfer between the ER and mitochondria; interacts with exocyst subunit Sec6p, Yip3p, and Sbh1p; member of the RTNLA subfamily"
"FAS2",8,17,-1.12183954572015,0.427256866281446,1.48850668760779,"YBR_vs_Control",1.08746284125034,1.4549377763716,1,"Alpha subunit of fatty acid synthetase; complex catalyzes the synthesis of long-chain saturated fatty acids; contains the acyl-carrier protein domain and beta-ketoacyl reductase, beta-ketoacyl synthase and self-pantetheinylation activities"
"SEC4",8,17,-1.12183954572015,0.427256866281446,1.48850668760779,"YBR_vs_Control",1.08746284125034,1.4549377763716,1,"Rab family GTPase; essential for vesicle-mediated exocytic secretion and autophagy; associates with the exocyst component Sec15p and may regulate polarized delivery of transport vesicles to the exocyst at the plasma membrane"
"CCT4",9,19,-1.25148813232399,0.359064103958844,1.48091293555391,"YBR_vs_Control",1.07800251200127,1.44547744712253,1,"Subunit of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo"
"URA2",59,118,-2.54965774048549,0.0565428308680391,1.41535913511974,"YBR_vs_Control",1,1.36747493512126,1,"Bifunctional carbamoylphosphate synthetase/aspartate transcarbamylase; catalyzes the first two enzymatic steps in the de novo biosynthesis of pyrimidines; both activities are subject to feedback inhibition by UTP"
"VMA2",44,81,-1.96983961324897,0.129344421443324,1.29518625177174,"YBR_vs_Control",0.880418384247327,1.24789331936859,1,"Subunit B of V1 peripheral membrane domain of vacuolar H+-ATPase; electrogenic proton pump found throughout the endomembrane system; contains nucleotide binding sites; also detected in the cytoplasm; protein abundance increases in response to DNA replication stress; human homolog ATP6V1B1, implicated in autosomal-recessive distal renal tubular acidosis (RTA) with sensorineural deafness, complements yeast null mutant"
"OSH6",7,13,-0.856172657007276,0.55937846836848,1.29328954667093,"YBR_vs_Control",0.893084796083488,1.26055973120475,1,"Member of an oxysterol-binding protein family; family members have overlapping, redundant functions in sterol metabolism and collectively perform a function essential for viability; GFP-fusion protein localizes to the cell periphery; overexpression extends lifespan by promoting vacuolar fusion; OSH6 has a paralog, OSH7, that arose from the whole genome duplication"
