"Gene","peptide_cnts_control","peptide_cnts_test","log10p","fdr","lfc","contrast","raw_lfc","norm_lfc","test_overlap","DESCRIPTION"
"SEC17",0,26,-3.24002073627277,0.0367355429970612,7.25037399971348,"YBR_vs_Control",Inf,Inf,1,"Alpha-SNAP cochaperone; SNARE-complex adaptor for Sec18 (NSF) during the disassembly of postfusion cis-SNARE complexes; stimulates the ATPase activity of Sec18p; peripheral membrane protein required for vesicular transport between ER and Golgi, the 'priming' step in homotypic vacuole fusion, and autophagy; similar to mammalian alpha-SNAP"
"TOM70",0,25,-3.24002073627277,0.0367355429970612,7.19416943489325,"YBR_vs_Control",Inf,Inf,0,"Component of the TOM (translocase of outer membrane) complex; involved in the recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins; TOM70 has a paralog, TOM71, that arose from the whole genome duplication"
"FAA4",0,24,-3.0531257709423,0.0487879251777645,7.13568617737848,"YBR_vs_Control",Inf,Inf,0,"Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; role in stationary phase survival; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms cytoplasmic foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1, ACSL1, 3, 4, 5, 6, SLC27A2, or 4"
"DOP1",0,23,-2.86341401103857,0.0615294489571237,7.0747316215571,"YBR_vs_Control",Inf,Inf,1,"Golgi-localized, leucine-zipper domain containing protein; involved in endosome to Golgi transport, organization of the ER, establishing cell polarity, and morphogenesis; detected in highly purified mitochondria in high-throughput studies"
"MES1",0,23,-2.86341401103857,0.0615294489571237,7.0747316215571,"YBR_vs_Control",Inf,Inf,0,"Methionyl-tRNA synthetase; forms a complex with glutamyl-tRNA synthetase (Gus1p) and Arc1p, which increases the catalytic efficiency of both tRNA synthetases; also has a role in nuclear export of tRNAs; mutations in human ortholog MARS are associated with pediatric pulmonary alveolar proteinosis"
"VAC8",0,23,-2.86341401103857,0.0615294489571237,7.0747316215571,"YBR_vs_Control",Inf,Inf,1,"Phosphorylated and palmitoylated vacuolar membrane protein; interacts with Atg13p, required for the cytoplasm-to-vacuole targeting (Cvt) pathway; interacts with Nvj1p to form nucleus-vacuole junctions"
"ERG20",0,21,-2.67086330702848,0.0757326557067348,6.94450597392475,"YBR_vs_Control",Inf,Inf,0,"Farnesyl pyrophosphate synthetase; has both dimethylallyltranstransferase and geranyltranstransferase activities; catalyzes the formation of C15 farnesyl pyrophosphate units for isoprenoid and sterol biosynthesis"
"RKR1",0,21,-2.67086330702848,0.0757326557067348,6.94450597392475,"YBR_vs_Control",Inf,Inf,0,"RING domain E3 ubiquitin ligase; involved in ubiquitin-mediated degradation of non-stop proteins and translationally stalled ER membrane proteins; component of ribosome-bound RQC (ribosome quality control) complex; degrades products of mRNAs lacking a termination codon regardless of a poly(A) tail; functional connections to chromatin modification; homolog of mouse Listerin, mutations in which reported to cause neurodegeneration"
"UFD2",0,21,-2.67086330702848,0.0757326557067348,6.94450597392475,"YBR_vs_Control",Inf,Inf,0,"Ubiquitin chain assembly factor (E4); cooperates with a ubiquitin-activating enzyme (E1), a ubiquitin-conjugating enzyme (E2), and a ubiquitin protein ligase (E3) to conjugate ubiquitin to substrates; also functions as an E3"
"PGM1",0,20,-2.47546689277741,0.0855451017216964,6.8747021796118,"YBR_vs_Control",Inf,Inf,0,"Phosphoglucomutase, minor isoform; catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism; PGM1 has a paralog, PGM2, that arose from the whole genome duplication"
"PMC1",0,20,-2.47546689277741,0.0855451017216964,6.8747021796118,"YBR_vs_Control",Inf,Inf,0,"Vacuolar Ca2+ ATPase involved in depleting cytosol of Ca2+ ions; prevents growth inhibition by activation of calcineurin in the presence of elevated concentrations of calcium; similar to mammalian PMCA1a"
"VID27",0,20,-2.47546689277741,0.0855451017216964,6.8747021796118,"YBR_vs_Control",Inf,Inf,0,"Cytoplasmic protein of unknown function; possibly involved in vacuolar protein degradation; not essential for proteasome-dependent degradation of fructose-1,6-bisphosphatase (FBPase); null mutants exhibit normal growth; contains two PH-like domains"
"ERG5",0,19,-2.47546689277741,0.0855451017216964,6.8013484904953,"YBR_vs_Control",Inf,Inf,1,"C-22 sterol desaturase; a cytochrome P450 enzyme that catalyzes the formation of the C-22(23) double bond in the sterol side chain in ergosterol biosynthesis; may be a target of azole antifungal drugs"
"RNR2",0,19,-2.47546689277741,0.0855451017216964,6.8013484904953,"YBR_vs_Control",Inf,Inf,1,"Ribonucleotide-diphosphate reductase (RNR), small subunit; the RNR complex catalyzes the rate-limiting step in dNTP synthesis and is regulated by DNA replication and DNA damage checkpoint pathways via localization of the small subunits; RNR2 has a paralog, RNR4, that arose from the whole genome duplication"
"LYS12",0,18,-2.27723913093703,0.0965523173596073,6.72406440771521,"YBR_vs_Control",Inf,Inf,0,"Homo-isocitrate dehydrogenase; an NAD-linked mitochondrial enzyme required for the fourth step in the biosynthesis of lysine, in which homo-isocitrate is oxidatively decarboxylated to alpha-ketoadipate"
"THS1",0,18,-2.27723913093703,0.0965523173596073,6.72406440771521,"YBR_vs_Control",Inf,Inf,0,"Threonyl-tRNA synthetase; essential cytoplasmic protein; human homolog TARS can complement yeast null mutant"
"URA8",0,18,-2.27723913093703,0.0965523173596073,6.72406440771521,"YBR_vs_Control",Inf,Inf,0,"Minor CTP synthase isozyme (see also URA7); catalyzes the ATP-dependent transfer of the amide nitrogen from glutamine to UTP, forming CTP, the final step in de novo biosynthesis of pyrimidines; involved in phospholipid biosynthesis; capable of forming cytoplasmic filaments termed cytoophidium, especially during conditions of glucose depletion; URA8 has a paralog, URA7, that arose from the whole genome duplication"
"YPK9",0,18,-2.27723913093703,0.0965523173596073,6.72406440771521,"YBR_vs_Control",Inf,Inf,0,"Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9), mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome"
"DNM1",0,17,-2.07622346061148,0.105780275694947,6.64240477468492,"YBR_vs_Control",Inf,Inf,0,"Dynamin-related GTPase involved in mitochondrial organization; required for mitochondrial fission and inheritance; self assembles on the cytoplasmic face of mitochondrial tubules at sites where division will occur; participates in endocytosis and regulates peroxisome fission along with Vps1p; mutants in the human ortholog DNM1L, which mediates mitochondrial fission, peroxisomal division, autophagy, and mitophagy, are associated with slowly progressive infantile encephalopathy"
"MKT1",0,17,-2.07622346061148,0.105780275694947,6.64240477468492,"YBR_vs_Control",Inf,Inf,0,"Protein similar to nucleases that forms a complex with Pbp1p; complex may mediate posttranscriptional regulation of HO; involved in propagation of M2 dsRNA satellite of L-A virus; allelic variation affects mitochondrial genome stability, drug resistance, and more; forms cytoplasmic foci upon DNA replication stress; localization to P-bodies under ethanol stress differs between strains"
"RPT5",0,17,-2.07622346061148,0.105780275694947,6.64240477468492,"YBR_vs_Control",Inf,Inf,1,"ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1"
"YPK1",0,17,-2.07622346061148,0.105780275694947,6.64240477468492,"YBR_vs_Control",Inf,Inf,1,"S/T protein kinase; phosphorylates, downregulates flippase activator Fpk1p; inactivates Orm1p and Orm2p by phosphorylation in response to compromised sphingolipid synthesis; involved in the TORC-dependent phosphorylation of ribosomal proteins Rps6a/b (S6); mutations affect receptor-mediated endocytosis and sphingolipid-mediated and cell integrity signaling pathways; human homolog SGK1 can complement a null mutant; human homolog SGK2 can complement a ypk1 ypk2 double mutant"
"ALT1",0,16,-1.87250356502384,0.137871731089338,6.55584424319983,"YBR_vs_Control",Inf,Inf,0,"Alanine transaminase (glutamic pyruvic transaminase); involved in alanine biosynthesis and catabolism; TOR1-independent role in determining chronological lifespan; expression is induced in the presence of alanine; repression is mediated by Nrg1p; ALT1 has a paralog, ALT2, that arose from the whole genome duplication; Alt2p is catalytically inactive"
"NCL1",0,16,-1.87250356502384,0.137871731089338,6.55584424319983,"YBR_vs_Control",Inf,Inf,0,"S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120"
"RPN7",0,16,-1.87250356502384,0.137871731089338,6.55584424319983,"YBR_vs_Control",Inf,Inf,0,"Essential non-ATPase regulatory subunit of the 26S proteasome; similar to another S. cerevisiae regulatory subunit, Rpn5p, as well as to mammalian proteasome subunits"
"UTP10",0,16,-1.87250356502384,0.137871731089338,6.55584424319983,"YBR_vs_Control",Inf,Inf,0,"Nucleolar protein; component of the small subunit (SSU) processome containing the U3 snoRNA that is involved in processing of pre-18S rRNA; mutant has increased aneuploidy tolerance"
"ENA2",0,15,-2.61351300740292,0.0757326557067348,6.46375677478859,"YBR_vs_Control",Inf,Inf,0,"P-type ATPase sodium pump; involved in Na+ efflux to allow salt tolerance; likely not involved in Li+ efflux"
"HSP78",0,15,-2.61351300740292,0.0757326557067348,6.46375677478859,"YBR_vs_Control",Inf,Inf,0,"Oligomeric mitochondrial matrix chaperone; cooperates with Ssc1p in mitochondrial thermotolerance after heat shock; able to prevent the aggregation of misfolded proteins as well as resolubilize protein aggregates"
"MRS6",0,15,-2.61351300740292,0.0757326557067348,6.46375677478859,"YBR_vs_Control",Inf,Inf,0,"Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress"
"NUP157",0,15,-2.61351300740292,0.0757326557067348,6.46375677478859,"YBR_vs_Control",Inf,Inf,0,"Subunit of the inner ring of the nuclear pore complex (NPC); contributes to NPC assembly and tethering of DNA to the nuclear periphery; both Nup170p and NUP157p are similar to human Nup155p; NUP157 has a paralog, NUP170, that arose from the whole genome duplication"
"SFB2",0,15,-2.61351300740292,0.0757326557067348,6.46375677478859,"YBR_vs_Control",Inf,Inf,0,"Component of the Sec23p-Sfb2p heterodimer of the COPII vesicle coat; required for cargo selection during vesicle formation in ER to Golgi transport; homologous to Sfb3p; SFB2 has a paralog, SEC24, that arose from the whole genome duplication"
"CEX1",0,14,-2.37942980136955,0.0955333770101136,6.36538814236286,"YBR_vs_Control",Inf,Inf,0,"Component of nuclear aminoacylation-dependent tRNA export pathway; cytoplasmic; interacts with nuclear pore component Nup116p; copurifies with tRNA export receptors Los1p and Msn5p, as well as eIF-1a; required for activation of RAN GTPase Gsp1p and dissociation of receptor-tRNA-Gsp1p export complex; recruits Rna1p from cytoplasm to NPC, facilitates Rna1p activation of Gsp1p GTPase activity by enabling Rna1p to gain access to Gsp1p-GTP bound to export receptor tRNA complex"
"ENP1",0,14,-2.37942980136955,0.0955333770101136,6.36538814236286,"YBR_vs_Control",Inf,Inf,0,"Protein associated with U3 and U14 snoRNAs; required for pre-rRNA processing and 40S ribosomal subunit synthesis; localized in the nucleus and concentrated in the nucleolus; human BYSL functionally complements the heat sensitivity of an enp1 ts mutant"
"ADH3",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Mitochondrial alcohol dehydrogenase isozyme III; involved in the shuttling of mitochondrial NADH to the cytosol under anaerobic conditions and ethanol production"
"LCB2",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,1,"Component of serine palmitoyltransferase; responsible along with Lcb1p for the first committed step in sphingolipid synthesis, which is the condensation of serine with palmitoyl-CoA to form 3-ketosphinganine"
"LCB4",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Sphingoid long-chain base kinase; responsible for synthesis of long-chain base phosphates, which function as signaling molecules, regulates synthesis of ceramide from exogenous long-chain bases, localizes to the Golgi and late endosomes; LCB4 has a paralog, LCB5, that arose from the whole genome duplication"
"LIA1",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Deoxyhypusine hydroxylase; HEAT-repeat containing metalloenzyme that catalyzes hypusine formation; binds to and is required for the modification of Hyp2p (eIF5A); complements S. pombe mmd1 mutants defective in mitochondrial positioning; protein abundance increases in response to DNA replication stress"
"RPN3",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Essential non-ATPase regulatory subunit of the 26S proteasome lid; similar to the p58 subunit of the human 26S proteasome; temperature-sensitive alleles cause metaphase arrest, suggesting a role for the proteasome in cell cycle control"
"RPN5",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Subunit of the CSN and 26S proteasome lid complexes; similar to mammalian p55 subunit and to another S. cerevisiae regulatory subunit, Rpn7p; Rpn5p is an essential protein; the COP9 signalosome is also known as the CSN"
"SGD1",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Essential nuclear protein; required for biogenesis of the small ribosomal subunit; has a possible role in the osmoregulatory glycerol response; putative homolog of human NOM1 which is implicated in acute myeloid leukemia"
"STE24",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Highly conserved zinc metalloprotease; functions in two steps of a-factor maturation, C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; cleaves both isoprenylated and non-prenylated oligopeptides; contains multiple transmembrane spans; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD), and can complement yeast null mutant"
"YNL095C",0,13,-2.14005670676966,0.0965523173596073,6.25981835231789,"YBR_vs_Control",Inf,Inf,0,"Putative protein of unknown function; predicted to contain a transmembrane domain; not an essential gene; YNL095C has a paralog, ECM3, that arose from the whole genome duplication"
"APL2",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Beta-adaptin subunit of the clathrin-associated protein (AP-1) complex; binds clathrin; involved in clathrin-dependent Golgi protein sorting; protein abundance increases in response to DNA replication stress"
"ARI1",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"NADPH-dependent aldehyde reductase; utilizes aromatic and alophatic aldehyde substrates; member of the short-chain dehydrogenase/reductase superfamily"
"CCC1",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,1,"Vacuolar Fe2+/Mn2+ transporter; suppresses respiratory deficit of yfh1 mutants, which lack the ortholog of mammalian frataxin, by preventing mitochondrial iron accumulation; relative distribution to the vacuole decreases upon DNA replication stress"
"COG3",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Essential component of the conserved oligomeric Golgi complex; a cytosolic tethering complex (Cog1p through Cog8p) that functions in protein trafficking to mediate fusion of transport vesicles to Golgi compartments"
"GCD2",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Delta subunit of the translation initiation factor eIF2B; the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression"
"NCA2",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Protein that regulates expression of Fo-F1 ATP synthase subunits; involved in the regulation of mitochondrial expression of subunits 6 (Atp6p) and 8 (Atp8p) of the Fo-F1 ATP synthase; functions with Nca3p"
"NUP170",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Subunit of inner ring of nuclear pore complex (NPC); contributes to NPC assembly and nucleocytoplasmic transport; interacts with genomic regions that contain ribosomal protein and subtelomeric genes, where it functions in nucleosome positioning and as a repressor of transcription; both Nup170p and NUP157p are similar to human Nup155p; NUP170 has a paralog, NUP157, that arose from the whole genome duplication"
"RPN9",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Non-ATPase regulatory subunit of the 26S proteasome; similar to putative proteasomal subunits in other species; null mutant is temperature sensitive and exhibits cell cycle and proteasome assembly defects; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia"
"SEC5",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Essential 107kDa subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis at the plasma membrane prior to SNARE-mediated fusion; involved in assembly of the exocyst complex; required with Sec3p for ER inheritance where it promotes anchoring of the cortical ER at the bud tip"
"SEH1",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Subunit of the Nup84 nuclear pore and SEACAT subcomplexes; involved in nucleocytoplasmic transport and NPC biogenesis in the nuclear pore subcomplex; subunit of SEACAT, a subcomplex of the SEA complex that inhibits the TORC1 inhibitory role of SEACIT (Iml1p-Npr2p-Npr3p), a GAP for Gtr1p in response to amino acid limitation, thereby resulting in activation of TORC1 signaling; SEA is a coatomer-related complex that associates dynamically with the vacuole; human SEH1 homolog"
"SER2",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Phosphoserine phosphatase of the phosphoglycerate pathway; involved in serine and glycine biosynthesis, expression is regulated by the available nitrogen source"
"STT3",0,12,-2.14005670676966,0.0965523173596073,6.1459092002643,"YBR_vs_Control",Inf,Inf,0,"Subunit of the oligosaccharyltransferase complex of the ER lumen; complex catalyzes asparagine-linked glycosylation of newly synthesized proteins; forms a subcomplex with Ost3p and Ost4p and is directly involved in catalysis"
"ERG4",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"C-24(28) sterol reductase; catalyzes the final step in ergosterol biosynthesis; mutants are viable, but lack ergosterol"
"ERG9",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,1,"Farnesyl-diphosphate farnesyl transferase (squalene synthase); joins two farnesyl pyrophosphate moieties to form squalene in the sterol biosynthesis pathway"
"PDA1",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"E1 alpha subunit of the pyruvate dehydrogenase (PDH) complex; catalyzes the direct oxidative decarboxylation of pyruvate to acetyl-CoA; phosphorylated; regulated by glucose; PDH complex is concentrated in spots within the mitochondrial matrix, often near the ERMES complex and near peroxisomes"
"PRI1",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"Subunit of DNA primase; DNA primase is required for DNA synthesis and double-strand break repair"
"RPT3",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"ATPase of the 19S regulatory particle of the 26S proteasome; one of ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; substrate of N-acetyltransferase B"
"SMY1",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"Kinesin-like myosin passenger-protein; interacts with Myo2p and enhances its interaction with Sec4p during transport of secretory vesicles; controls actin cable structure and dynamics"
"UBP2",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; controls K63 homeostasis during oxidative stress; deubiquitinates Rsp5p and is required for MVB sorting of membrane proteins; can cleave polyubiquitin and has isopeptidase activity"
"UBX2",0,11,-1.89514265308461,0.137871731089338,6.02222929169636,"YBR_vs_Control",Inf,Inf,0,"Bridging factor involved in ER-associated protein degradation (ERAD); bridges the cytosolic Cdc48p-Npl1p-Ufd1p ATPase complex and the membrane associated Ssm4p and Hrd1p ubiquitin ligase complexes; contains a UBX (ubiquitin regulatory X) domain and a ubiquitin-associated (UBA) domain; redistributes from the ER to lipid droplets during the diauxic shift and stationary phase; required for the maintenance of lipid homeostasis"
"BNA4",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"Kynurenine 3-monooxygenase; required for the de novo biosynthesis of NAD from tryptophan via kynurenine; expression regulated by Hst1p; putative therapeutic target for Huntington disease"
"DED1",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"ATP-dependent DEAD (Asp-Glu-Ala-Asp)-box RNA helicase; required for translation initiation of all yeast mRNAs; binds to mRNA cap-associated factors, and binding stimulates Ded1p RNA-dependent ATPase activity; mutation in human homolog DBY is associated with male infertility; human homolog DDX3X complements ded1 null mutation; DED1 has a paralog, DBP1, that arose from the whole genome duplication"
"FSF1",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"Putative protein; predicted to be an alpha-isopropylmalate carrier; belongs to the sideroblastic-associated protein family; non-tagged protein is detected in purified mitochondria; likely to play a role in iron homeostasis"
"GPT2",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"Glycerol-3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; located in lipid particles and the ER; involved in the stepwise acylation of glycerol-3-phosphate and dihydroxyacetone in lipid biosynthesis; the most conserved motifs and functionally relevant residues are oriented towards the ER lumen"
"RPD3",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"Histone deacetylase, component of both the Rpd3S and Rpd3L complexes; regulates transcription, silencing, autophagy and other processes by influencing chromatin remodeling; forms at least two different complexes which have distinct functions and members; Rpd3(L) recruitment to the subtelomeric region is regulated by interaction with the arginine methyltransferase, Hmt1p"
"SLY1",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"Hydrophilic protein involved in ER/Golgi vesicle trafficking; SM (Sec1/Munc-18) family protein that binds the tSNARE Sed5p and stimulates its assembly into a trans-SNARE membrane-protein complex"
"SSZ1",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,1,"Hsp70 protein that interacts with Zuo1p (a DnaJ homolog); interacts with Zuo1p to form a ribosome-associated complex that binds the ribosome via the Zuo1p subunit; also involved in pleiotropic drug resistance via sequential activation of PDR1 and PDR5; binds ATP"
"YKL100C",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,1,"Intramembrane aspartyl protease of the perinuclear ER membrane; acts in a branch of ER-associated degradation (ERAD) that degrades functional proteins rather than misfolded proteins; regulates abundance of high-affinity plasma membrane transporters, such as Ctr1p and Zrt1p, during the starvation response; has a presenilin fold; member of the GxGD family of intramembrane proteases; closest human homolog is signal peptide peptidase (SPP)"
"YKL151C",0,10,-1.64441777573202,0.19102074434691,5.88694380598883,"YBR_vs_Control",Inf,Inf,0,"Widely-conserved NADHX dehydratase; converts (S)-NADHX to NADH in ATP-dependent manner; YKL151C promoter contains STREs (stress response elements) and expression is induced by heat shock or methyl methanesulfonate; downstream intergenic region drives antisense expression and mediates coordinated regulation of YKL151C and GPM1 phosphoglycerate mutase; protein abundance increases in response to DNA replication stress; homolog of Carkd in mammals and C-terminus of YjeF in E.coli"
